ID,专利,商标,著作权
2128596,0,0,0
2128786,1,NA,1
2129186,0,0,0
2129310,1,1,0
2129575,1,1,1
2129683,1,1,0
2129871,0,0,1
2130342,0,0,0
2130980,1,0,1
2131238,1,1,1
2131491,1,1,0
2131687,0,0,0
2132422,0,1,0
2133365,0,1,1
2134190,1,0,0
2134195,1,0,1
2134346,1,1,1
2134560,0,1,0
2134621,0,0,1
2134639,0,0,0
2135054,1,0,1
2135069,0,0,1
2135663,1,1,0
2135701,0,0,0
2136144,0,0,0
2136814,0,0,0
2136921,0,1,0
2137029,0,0,0
2137057,0,0,0
2137218,0,0,0
2137626,1,1,1
2138098,0,0,1
2138147,0,0,0
2138687,1,1,1
2138792,0,0,0
2139017,0,0,1
2139156,1,0,1
2139787,0,1,1
2140977,0,0,0
2141012,0,0,0
2141334,0,1,0
2141550,0,0,NA
2141628,1,0,1
2141885,1,NA,1
2142362,0,1,1
2142422,0,0,1
2142518,0,0,1
2143411,0,0,0
2143418,0,0,0
2143467,1,1,0
2143580,0,0,0
2144144,NA,0,0
2144198,0,0,0
2144658,1,0,1
2145694,1,1,0
2146043,1,0,1
2146071,0,0,0
2146972,0,0,0
2149048,0,0,0
2150061,1,1,0
2150584,0,0,0
2150609,0,0,0
2150639,0,0,0
2151345,1,1,0
2151571,0,1,0
2152633,0,0,0
2153674,0,0,0
2154332,1,1,0
2154466,0,0,0
2154467,0,0,0
2154860,1,1,0
2155354,1,1,0
2155375,0,0,0
2156087,0,0,0
2156192,0,0,0
2156821,1,NA,1
2156857,0,0,0
2156950,1,1,0
2157029,0,1,0
2157448,1,1,0
2157913,1,0,1
2158315,1,0,1
2158414,0,0,0
2158590,0,1,0
2158899,0,0,1
2159775,0,0,0
2159851,0,1,1
2159995,1,1,1
2160523,0,0,0
2160842,0,0,0
2160958,1,1,1
2161525,0,1,1
2162491,0,1,1
2163231,1,1,1
2163244,0,0,0
2163275,1,1,1
2163682,0,0,0
2164264,0,1,1
2164833,0,1,1
2165093,1,0,1
2165201,0,0,0
2165446,0,0,0
2165447,1,1,0
2165773,0,0,0
2166145,0,0,1
2166941,0,0,0
2167622,0,0,0
2167829,0,1,0
2167970,0,0,0
2168356,0,0,1
2168988,0,1,1
2169163,1,1,0
2169389,0,0,0
2169514,0,1,0
2169758,0,0,0
2170061,0,0,0
2170422,0,0,0
2170583,0,0,0
2170604,1,1,1
2170761,0,1,1
2171201,0,0,0
2171503,1,0,1
2171677,0,1,1
2171929,1,1,1
2172345,0,0,0
2172358,1,0,1
2172479,1,0,1
2172518,0,0,0
2172670,1,1,0
2172836,1,1,1
2173287,0,0,0
2173336,1,1,1
2174310,0,0,0
2174330,1,1,1
2174394,0,0,0
2174738,1,0,1
2175539,1,NA,1
2175544,0,0,0
2175711,1,0,1
2175932,0,1,1
2176735,0,0,0
2177571,0,1,1
2177967,1,1,0
2178236,0,1,0
2178452,0,0,0
2178501,0,1,1
2178505,1,0,1
2178834,0,0,0
2178876,0,0,0
2179353,1,0,1
2179850,1,0,0
2180020,0,0,0
2180206,1,1,0
2181533,0,0,0
2182061,NA,1,1
2183108,0,1,0
2183161,0,0,0
2183526,1,0,1
2184111,0,0,0
2184540,0,1,1
2184685,0,0,0
2184740,0,1,0
2184755,0,0,0
2184975,0,0,0
2185526,0,0,0
2185845,1,1,0
2185926,0,0,0
2186161,0,0,1
2186192,0,1,1
2186910,0,0,0
2186929,0,1,1
2187210,0,1,1
2187377,0,0,0
2187950,1,0,1
2188305,1,1,1
2188384,0,0,0
2188509,0,0,0
2188695,0,0,0
2189602,0,0,0
2189988,0,1,1
2190241,1,1,0
2190246,0,0,0
2190306,0,0,0
2190732,1,1,0
2190921,0,0,0
2190931,0,1,0
2190974,0,0,0
2191448,0,0,0
2191784,0,0,0
2191864,0,1,1
2191889,0,0,0
2192504,1,1,0
2192777,0,1,1
2192813,1,0,1
2192816,1,1,0
2193721,0,0,0
2194089,0,1,0
2194117,0,0,0
2194522,1,1,0
2194623,0,0,0
2195167,1,1,0
2195829,0,0,0
2195915,0,0,0
2195986,0,1,1
2197360,1,0,1
2197637,0,0,0
2198496,0,1,1
2198591,0,0,1
2198595,1,1,1
2199091,0,0,1
2199791,0,0,0
2199934,1,0,NA
2200065,0,0,0
2200182,0,0,0
2200442,1,0,1
2200984,0,0,0
2201219,0,1,0
2201657,0,0,0
2201796,0,0,0
2201907,0,1,1
2202246,1,1,1
2202965,0,0,0
2203467,0,0,0
2203542,1,0,1
2203861,0,1,1
2204006,0,1,1
2204035,0,1,1
2204087,0,0,0
2204560,0,0,0
2205173,0,0,0
2205413,0,1,1
2205822,1,1,1
2205965,1,1,NA
2206365,1,1,0
2206422,0,1,1
2206542,1,1,1
2206767,0,1,1
2206836,0,0,NA
2207080,1,1,0
2207535,0,0,0
2207566,0,1,1
2207728,0,0,0
2208093,0,0,0
2208535,0,0,0
2208585,1,1,1
2208846,0,0,0
2208917,0,0,0
2209021,0,0,0
2209037,0,0,0
2209515,0,0,0
2209642,1,1,0
2209715,0,1,0
2209864,1,1,1
2210074,0,1,1
2210094,0,0,0
2210098,1,0,1
2210233,1,1,1
2210372,1,1,0
2210799,0,0,0
2211481,0,1,1
2211772,0,0,0
2211803,0,0,0
2212083,0,1,1
2212296,0,0,0
2212572,0,0,0
2212613,0,0,0
2212760,1,1,0
2212810,1,0,1
2213284,1,0,1
2213794,0,0,0
2213975,1,0,1
2214999,0,0,0
2215971,0,1,0
2216160,1,0,1
2216582,0,1,1
2217184,0,0,0
2217317,1,1,1
2217716,0,0,0
2217723,1,0,0
2217831,1,0,0
2217834,0,0,0
2217964,0,0,0
2218096,1,1,0
2218317,0,1,0
2218541,1,0,1
2219152,0,0,0
2219711,0,0,0
2220385,0,0,0
2220391,0,1,1
2220475,0,0,0
2220673,0,1,1
2220679,0,0,0
2220774,0,0,0
2220921,1,1,1
2221235,0,0,0
2221455,0,0,0
2221597,0,1,0
2221771,1,1,1
2222121,0,1,0
2222496,0,0,0
2222781,0,1,1
2222905,1,1,0
2223238,1,0,1
2224029,0,0,0
2224291,0,1,1
2224377,0,0,0
2224396,0,1,0
2225079,0,0,0
2225486,0,0,0
2225704,0,0,0
2225824,0,0,0
2225924,1,0,1
2226034,0,0,0
2226104,0,0,0
2226402,0,0,0
2227034,0,NA,1
2227110,1,1,0
2227209,0,0,0
2227808,1,0,1
2227824,1,1,1
2228178,0,0,0
2228575,0,0,0
2229163,0,0,0
2229602,1,1,0
2229605,1,0,1
2230006,0,0,0
2231252,0,0,0
2231311,0,0,0
2231525,0,0,0
2231920,0,0,0
2231938,1,0,1
2231971,0,0,0
2232232,0,1,1
2233037,1,1,0
2233087,0,0,0
2233158,0,1,0
2233713,0,0,0
2233906,1,0,1
2233962,0,0,0
2234248,0,1,0
2234693,0,0,0
2235062,0,0,1
2235202,1,1,1
2236250,0,1,1
2236367,0,0,0
2236732,1,1,1
2236791,0,0,0
2236912,0,0,0
2237074,0,0,0
2237150,1,0,1
2237511,0,0,0
2237674,1,0,1
2237997,0,0,0
2238398,0,0,1
2238556,0,0,0
2238691,1,1,0
2238703,0,0,0
2238813,0,0,0
2238992,0,0,0
2239483,1,0,1
2239543,0,0,0
2239692,1,1,0
2240512,0,0,0
2240879,0,0,0
2241427,1,0,1
2242490,1,1,0
2242557,0,0,0
2243144,1,1,1
2243274,1,1,0
2243792,0,0,0
2244009,0,0,0
2244201,0,0,0
2244464,1,1,0
2244529,0,0,0
2244613,0,0,0
2244689,1,1,1
2244824,0,0,0
2245112,0,0,0
2245118,0,1,1
2245372,0,0,0
2245417,0,1,0
2245662,0,0,0
2245685,1,1,0
2245773,0,0,0
2245782,1,0,1
2245920,0,0,0
2246034,0,0,0
2246041,1,0,1
2246044,0,1,0
2246123,0,0,0
2246176,0,0,0
2246241,0,0,0
2246369,1,0,1
2246471,1,0,1
2246515,0,0,0
2246732,1,1,0
2246896,0,0,0
2247080,0,0,0
2247117,1,0,1
2247490,0,0,1
2247534,0,1,1
2247542,0,1,0
2247635,1,1,0
2247771,1,1,0
2247780,1,1,0
2247844,0,0,1
2247963,0,0,1
2249099,0,0,0
2249406,0,0,0
2249621,0,1,0
2249836,0,0,0
2249856,0,0,0
2249892,1,0,1
2250464,0,0,0
2250906,0,0,0
2251108,0,0,0
2251461,1,1,0
2251493,0,NA,0
2251746,1,1,1
2251876,0,0,0
2252010,0,0,0
2252063,1,1,1
2252358,0,0,0
2252390,1,0,1
2252515,0,0,0
2252648,0,0,0
2253423,1,0,1
2253722,0,0,0
2253810,1,1,1
2253874,0,0,0
2254046,0,0,0
2254068,1,0,1
2254688,0,1,1
2255314,0,1,1
2255554,1,1,0
2255640,1,1,0
2255868,1,1,0
2255919,0,0,0
2256468,1,1,0
2256599,0,0,0
2257242,0,0,0
2257624,0,0,0
2257804,0,1,1
2257903,0,0,0
2258167,0,0,0
2258292,1,0,1
2258689,1,1,0
2259490,1,NA,0
2259493,0,0,0
2259691,1,0,1
2259822,0,NA,1
2259989,0,0,0
2260064,0,0,0
2260545,0,0,0
2261032,0,0,0
2261845,0,0,0
2262088,0,0,0
2262254,1,0,1
2262575,0,0,0
2263021,0,0,0
2263104,1,1,0
2263205,0,0,0
2263730,1,0,1
2264088,1,1,0
2264475,0,1,1
2264521,0,0,0
2264630,0,0,0
2264875,0,1,1
2264892,1,1,1
2265201,1,0,1
2265338,0,0,0
2265367,0,1,1
2265818,0,0,0
2266511,0,0,0
2266560,0,0,0
2266678,1,1,0
2267535,1,0,1
2267548,1,0,0
2267620,0,0,1
2268052,1,0,0
2268279,0,0,0
2268463,1,1,0
2268737,1,0,0
2269583,0,0,0
2269957,0,0,0
2270094,0,0,0
2270275,1,0,0
2270809,0,1,1
2270814,0,0,0
2271000,0,0,0
2271188,1,0,1
2271372,1,1,1
2271625,0,1,1
2271754,1,1,0
2272257,1,1,1
2272489,1,1,0
2272522,1,0,0
2272625,1,1,1
2273020,0,0,0
2273143,0,0,0
2273471,1,1,0
2273714,1,1,0
2273729,1,1,1
2273941,0,0,0
2274714,1,0,1
2274996,1,1,0
2275132,1,0,1
2275423,0,1,0
2275461,NA,1,1
2275508,1,1,0
2275589,0,0,0
2275651,0,0,0
2276536,1,1,1
2276799,0,0,0
2277315,1,1,0
2277347,0,0,0
2277597,0,0,0
2277634,0,0,0
2277642,0,0,0
2277977,0,0,1
2278727,0,0,0
2279055,1,0,0
2279058,1,0,1
2279533,1,0,0
2279688,1,1,1
2279850,0,1,1
2279902,1,1,1
2280069,1,1,0
2280279,1,0,1
2280367,NA,0,0
2280658,0,0,0
2280937,0,0,0
2280942,1,1,0
2281059,0,1,1
2281181,1,1,0
2281300,0,1,1
2281577,0,0,0
2281660,0,0,0
2281871,0,0,0
2282478,0,0,0
2282815,0,0,0
2282822,0,0,0
2283170,0,0,0
2283587,0,0,0
2283605,0,1,1
2283699,0,0,0
2283785,0,0,0
2283888,0,1,1
2284332,1,0,1
2284633,0,0,0
2285498,0,0,0
2285651,1,1,1
2285664,0,0,1
2285792,0,1,0
2286428,0,0,1
2286642,0,0,0
2286815,1,1,0
2286831,1,1,0
2286867,0,0,0
2287282,0,1,1
2288365,0,0,0
2288972,0,1,1
2288991,0,0,0
2289126,1,0,0
2289567,1,0,1
2289874,1,1,0
2290047,1,0,1
2290462,0,0,0
2290669,1,0,1
2290821,0,0,0
2291102,0,0,1
2291177,1,1,1
2291465,0,0,0
2291757,1,0,0
2292319,0,1,1
2292632,1,1,1
2292652,0,0,0
2293164,1,0,0
2293387,0,0,0
2293573,1,1,0
2293613,0,1,1
2293742,0,0,0
2293786,1,1,0
2293987,0,0,NA
2294092,0,0,0
2294112,NA,1,0
2294114,0,0,0
2294703,0,1,0
2294747,1,0,1
2294853,0,1,1
2295067,1,1,1
2296332,1,1,1
2296655,0,1,0
2296720,0,0,0
2296998,0,1,1
2298451,0,1,0
2298517,0,0,0
2298803,0,0,0
2298949,0,1,1
2298982,0,0,1
2299205,1,0,0
2299835,0,0,1
2299954,0,0,0
2300147,0,0,0
2300275,0,0,0
2300357,1,1,0
2300750,0,0,0
2300960,0,0,0
2301396,0,0,0
2301709,0,0,0
2301802,0,1,1
2301867,0,0,0
2301892,0,0,0
2302775,0,1,0
2302871,1,1,NA
2303246,1,1,1
2303889,1,1,0
2303986,1,1,0
2304046,0,0,1
2304055,0,0,0
2304491,1,0,0
2304529,1,1,0
2304927,0,1,0
2306111,1,1,1
2306223,1,0,1
2306534,0,NA,0
2307408,1,0,1
2307977,0,0,0
2308048,1,0,0
2308180,0,0,1
2308654,0,1,1
2309025,0,0,0
2309623,0,1,0
2309631,0,0,0
2309796,1,1,1
2310105,0,0,0
2310288,1,0,1
2310513,1,1,1
2310644,0,0,0
2311080,0,0,0
2311633,1,0,1
2311643,1,1,0
2311885,0,0,0
2311906,0,0,0
2312100,0,0,0
2312216,0,1,1
2312949,1,1,1
2313157,0,0,1
2313295,0,0,0
2313359,0,0,0
2313919,0,0,0
2314618,1,1,0
2314675,0,0,1
2314937,0,1,1
2314994,1,1,0
2315377,0,1,1
2315403,1,1,1
2315571,0,0,0
2315861,1,1,0
2315868,1,1,0
2316145,1,0,1
2316208,0,0,0
2316367,0,0,1
2316900,0,0,0
2316935,0,0,0
2317194,0,0,1
2317395,0,0,0
2317585,0,0,0
2318245,1,0,1
2318271,1,1,0
2318304,1,1,1
2318529,0,1,0
2318741,1,0,1
2318932,0,1,1
2318990,0,0,0
2319239,0,0,0
2319289,1,1,0
2319360,1,1,0
2319436,1,0,1
2319491,0,0,0
2319848,0,0,0
2319886,0,0,0
2319917,0,1,1
2320521,0,0,0
2320888,0,0,0
2321213,0,1,1
2321518,0,1,1
2321532,0,1,1
2321947,0,0,0
2322027,1,1,1
2322059,1,1,0
2322490,1,0,1
2322552,0,0,0
2322677,0,0,NA
2322784,0,1,0
2322851,0,0,0
2323068,1,1,0
2323211,0,0,0
2323390,1,0,0
2323456,0,1,1
2323599,0,0,0
2323714,1,NA,0
2323718,0,1,0
2323792,0,0,0
2324441,1,1,1
2324466,0,0,0
2324579,0,0,0
2325134,0,1,1
2325211,1,0,1
2325237,1,0,1
2325267,0,0,0
2325639,0,0,0
2325766,0,0,0
2325889,1,1,0
2326184,0,0,0
2326244,0,0,0
2326251,0,0,0
2326317,1,0,0
2326699,0,0,0
2326875,1,1,0
2327234,1,0,0
2327252,0,0,0
2327764,1,0,NA
2328366,0,0,0
2328372,0,0,0
2328379,0,0,0
2328436,1,0,1
2328610,1,1,0
2328656,0,1,1
2328838,1,1,1
2328872,1,0,0
2328876,0,0,0
2329470,0,0,0
2330428,0,0,0
2330687,0,1,1
2330738,1,1,0
2330784,1,1,0
2330874,0,0,0
2331146,1,0,1
2331452,0,0,0
2331592,0,0,0
2331622,1,0,0
2331911,1,0,0
2333723,0,0,1
2334600,1,0,1
2334648,0,NA,0
2334773,0,1,1
2334967,1,1,1
2335639,0,0,0
2336043,1,1,1
2336712,0,1,1
2336806,0,0,0
2337077,1,0,0
2337198,0,1,0
2337366,0,1,1
2337441,NA,0,0
2337676,0,0,1
2337698,1,1,0
2337733,1,1,0
2337771,0,0,0
2337842,1,1,0
2338018,0,0,0
2338345,0,0,0
2339298,0,1,1
2339349,1,0,1
2339577,0,0,0
2339591,0,0,0
2340579,0,0,1
2341516,0,0,0
2341520,0,0,0
2341808,0,1,1
2342050,0,0,0
2343622,0,0,0
2343644,1,0,1
2343663,0,0,0
2344368,1,1,1
2344505,1,1,1
2344644,1,1,0
2345491,0,0,0
2346264,1,1,0
2346806,1,1,0
2346859,1,0,1
2347090,0,1,1
2347250,0,0,0
2347276,0,0,0
2347777,1,1,1
2347814,0,0,0
2347950,0,0,0
2348054,0,0,0
2348294,0,0,0
2348430,1,1,0
2348852,0,1,0
2348987,1,1,1
2349710,0,1,1
2349718,0,1,0
2349857,0,1,1
2349916,0,0,1
2350065,1,1,1
2350392,0,0,0
2350731,0,1,1
2351471,0,0,0
2352293,0,0,0
2352305,0,0,0
2352409,0,0,0
2352847,0,0,0
2353463,0,0,0
2353475,0,0,0
2353657,0,0,1
2353874,1,1,0
2354110,0,1,1
2354161,1,0,1
2354207,0,0,0
2356355,0,0,0
2356536,0,0,0
2356597,0,0,0
2356747,0,0,0
2356780,0,1,0
2356865,1,1,0
2356938,1,0,1
2356993,0,0,0
2357211,1,1,0
2357969,0,1,1
2358208,1,1,0
2358283,1,0,0
2358330,1,1,0
2358567,0,0,0
2358820,1,0,1
2359667,0,0,0
2359775,0,0,0
2359978,1,1,0
2360074,0,0,0
2360127,1,0,1
2360261,1,1,0
2360419,0,0,0
2360935,1,1,0
2361227,0,0,0
2361500,0,0,0
2361934,0,1,1
2362011,1,0,1
2362313,0,0,0
2363036,1,1,0
2363245,0,0,0
2363246,1,1,1
2363264,0,0,1
2363489,0,0,0
2363495,0,0,0
2363529,0,0,1
2363582,0,1,1
2363762,0,NA,0
2363834,1,1,1
2363864,1,1,1
2364243,0,0,0
2364377,1,1,1
2364540,0,1,1
2364996,1,1,1
2365195,0,1,1
2365462,1,0,1
2366020,0,0,0
2366314,1,0,1
2366904,1,0,1
2366934,0,0,NA
2367520,0,1,1
2367730,0,0,0
2367762,1,0,1
2367853,1,0,1
2368182,0,0,1
2368284,0,1,0
2368493,0,0,0
2368899,1,1,1
2369564,0,1,1
2369924,0,1,1
2369960,0,0,0
2369966,0,0,0
2370022,0,1,1
2370515,0,1,0
2371708,0,0,0
2372139,NA,0,0
2372241,1,0,1
2372450,0,0,0
2372571,1,0,1
2372661,0,0,0
2372673,1,0,1
2373513,1,0,0
2373569,0,1,1
2373728,1,1,1
2373990,0,0,0
2374202,0,0,0
2374930,0,0,0
2374988,1,0,1
2375315,0,0,0
2375612,1,0,1
2375939,1,0,1
2376196,0,0,0
2376538,1,1,0
2376655,0,1,1
2376808,1,0,1
2377062,0,0,0
2377206,1,1,1
2377378,0,0,0
2377786,0,0,0
2378357,0,0,1
2378632,0,1,0
2379011,1,0,0
2379667,0,0,1
2379787,0,1,1
2379982,0,0,0
2380180,1,0,1
2380510,0,1,1
2380627,0,0,0
2380845,0,0,0
2381245,0,0,0
2381248,1,0,1
2381342,1,0,1
2381522,0,0,0
2381639,1,0,1
2381925,0,0,0
2382036,0,0,0
2382088,0,0,0
2382615,1,0,1
2382774,0,1,1
2383045,0,0,0
2383678,0,0,0
2384068,0,0,0
2384083,0,0,0
2384185,1,0,0
2384533,1,0,0
2385057,0,0,0
2385108,0,0,0
2385308,0,1,1
2385462,1,1,0
2385514,0,0,0
2385604,1,1,0
2385621,0,0,0
2385923,0,0,0
2386107,0,0,0
2386787,0,1,1
2386903,1,1,1
2386904,0,0,0
2386972,0,0,0
2387009,0,1,1
2387300,0,0,0
2387350,1,0,0
2387713,1,1,0
2387872,0,1,0
2388190,1,1,0
2388324,1,1,0
2388700,1,0,1
2388730,0,0,0
2388764,0,0,0
2388827,1,0,NA
2388962,1,1,1
2389204,1,1,0
2389895,1,1,0
2389925,0,0,0
2390181,1,0,1
2390348,0,1,1
2390986,1,0,1
2391559,1,0,1
2391813,0,0,0
2391875,1,1,1
2392073,1,0,0
2392716,0,0,0
2393223,0,0,0
2393557,0,0,0
2393564,1,1,1
2393885,0,0,1
2394044,0,0,0
2394261,0,1,1
2394635,0,0,0
2394716,1,1,0
2394936,1,1,0
2395023,0,1,0
2395046,1,0,1
2395183,0,0,0
2395202,1,1,0
2395460,0,0,0
2395869,1,0,1
2395960,0,0,0
2396115,1,1,0
2396177,0,0,0
2396210,0,0,1
2396255,1,1,0
2396840,0,0,0
2396858,0,1,0
2397084,0,0,0
2397118,1,0,1
2397581,0,0,1
2397672,1,1,0
2398335,0,0,0
2398847,0,1,0
2399849,0,0,0
2400014,0,0,0
2400058,0,0,0
2400238,0,0,0
2400241,0,0,0
2400503,0,0,0
2400829,1,0,1
2401706,0,0,0
2401799,0,0,0
2402281,1,1,0
2402459,0,0,1
2402539,0,0,0
2403060,0,0,0
2403131,1,1,0
2403382,0,1,1
2403504,0,0,0
2403960,0,0,0
2404141,0,1,1
2404739,0,0,1
2404828,1,0,0
2405015,1,0,1
2405044,1,0,1
2405439,1,0,1
2405565,0,0,0
2405633,0,0,0
2405677,1,0,1
2405966,0,0,0
2406132,1,1,0
2406231,1,0,1
2406449,0,0,0
2406538,0,1,0
2406747,0,0,0
2406850,0,0,0
2406863,0,0,0
2407599,0,0,0
2408177,0,NA,0
2408238,NA,0,1
2408246,1,1,0
2408247,1,0,0
2408275,0,0,0
2408327,0,0,0
2408830,0,0,0
2408855,0,0,0
2409062,0,0,0
2409253,0,0,0
2409255,1,0,0
2409495,0,0,0
2409586,0,0,0
2410237,1,1,1
2410605,1,0,1
2410610,0,0,0
2410767,0,0,0
2410852,1,0,1
2410924,1,0,1
2411107,1,1,0
2411408,0,1,0
2411679,0,1,0
2411953,0,1,1
2412181,1,0,1
2412292,1,0,1
2412311,0,0,0
2412329,1,1,0
2412389,0,0,1
2412422,1,1,1
2412472,1,1,0
2413637,0,0,1
2413763,1,0,1
2414568,0,0,1
2414788,0,0,0
2414917,0,0,1
2415297,0,0,0
2415800,0,1,1
2415826,1,0,1
2415872,0,0,0
2415881,0,1,1
2415978,1,1,1
2416340,0,1,1
2416549,0,0,0
2416812,NA,0,0
2416849,0,0,1
2417012,0,0,0
2417342,1,1,1
2417650,0,0,NA
2418633,0,0,0
2419277,0,0,0
2419298,0,0,0
2419637,0,0,1
2419649,1,1,0
2419712,1,0,1
2420221,1,1,1
2421183,1,1,1
2421679,0,1,1
2422483,0,0,0
2422587,1,1,1
2422643,0,0,0
2422810,0,0,0
2423614,0,1,0
2423750,1,0,1
2424141,0,0,0
2424234,0,0,0
2424382,0,0,0
2424440,0,1,1
2424757,1,0,1
2424982,0,0,0
2425005,1,0,1
2425234,0,0,0
2425407,0,0,0
2426202,0,0,0
2426204,0,0,0
2426328,0,0,0
2426523,0,0,0
2426965,0,1,1
2427066,0,1,1
2427385,0,0,0
2427942,0,0,0
2427956,0,0,0
2428923,0,0,0
2429052,0,1,1
2429182,0,0,0
2429434,0,1,NA
2429756,1,1,1
2429802,0,0,0
2430276,1,1,0
2430307,0,0,0
2430631,1,0,0
2431032,0,0,0
2431218,0,0,0
2431289,0,0,1
2431376,0,1,1
2431501,0,0,0
2432393,0,1,0
2432637,1,1,0
2432827,1,1,0
2433090,1,0,1
2433119,1,0,0
2433464,NA,1,0
2433530,1,1,0
2433721,1,1,1
2434156,0,1,0
2434643,0,0,0
2435292,0,0,0
2435772,1,1,1
2435821,0,0,0
2435988,0,1,1
2436398,1,1,1
2436465,0,0,0
2436743,0,0,0
2436941,0,0,0
2436993,0,0,0
2437001,0,0,0
2437484,0,0,0
2437624,0,1,0
2437703,0,0,0
2437822,0,0,0
2437987,0,0,0
2438573,0,0,1
2438618,1,0,0
2439153,0,0,0
2439214,1,0,1
2439441,0,0,0
2439744,1,1,0
2440396,0,0,0
2440898,0,0,0
2440947,1,1,0
2441172,1,1,0
2441383,0,0,0
2441463,0,1,1
2441565,0,1,0
2441647,1,1,0
2442043,0,0,0
2442066,1,1,0
2442068,0,0,0
2442071,0,0,0
2442084,0,0,0
2442365,NA,1,1
2442379,0,0,0
2442438,0,0,0
2442643,1,1,1
2442796,0,1,1
2443143,1,0,0
2443296,0,1,1
2443447,1,0,1
2443919,0,1,0
2444002,0,1,1
2444009,0,0,0
2444042,1,1,1
2444373,1,0,1
2444726,0,0,0
2444782,1,1,0
2446450,0,0,0
2446715,0,0,0
2446998,1,1,0
2447779,0,0,0
2448820,0,1,0
2449251,0,0,0
2449437,1,1,0
2449651,1,1,0
2449653,1,NA,1
2450266,1,1,0
2450447,0,0,0
2450509,0,0,0
2450895,1,0,1
2451500,0,0,0
2451532,0,0,0
2451594,1,1,0
2451654,1,0,0
2451746,0,0,0
2452008,0,1,0
2452154,1,0,0
2453110,1,1,0
2453909,1,1,1
2454132,0,0,0
2454133,1,1,0
2454240,1,0,1
2454324,0,1,1
2454946,1,0,1
2455445,1,1,1
2456248,1,1,0
2456929,1,0,1
2457235,0,1,1
2457301,0,0,0
2457321,1,0,1
2457620,1,0,1
2457753,1,0,1
2458453,0,0,0
2458494,0,0,0
2458526,0,0,0
2459300,1,1,1
2459410,0,1,1
2459650,0,0,0
2460081,0,0,0
2460460,1,0,0
2460926,0,0,0
2460938,0,0,0
2461061,0,1,1
2461579,1,1,1
2461800,0,0,0
2461945,0,1,1
2462132,1,0,0
2462324,0,0,0
2462779,1,0,1
2462997,0,0,0
2463033,0,1,1
2463338,0,0,0
2463497,0,0,0
2463678,0,0,0
2463698,0,0,0
2463827,0,1,1
2464553,0,0,0
2464999,0,0,0
2465190,1,1,0
2465296,1,0,1
2466624,1,1,1
2466689,0,1,1
2466820,0,0,0
2467480,0,0,0
2467998,1,0,1
2468167,1,0,0
2468914,1,0,0
2468933,1,1,1
2469677,1,0,0
2469850,1,1,0
2470369,0,0,0
2470906,0,0,0
2471026,1,0,1
2471523,1,0,1
2471784,1,1,1
2471914,0,0,0
2472408,1,0,1
2472786,0,0,0
2473063,0,0,0
2473262,0,0,0
2473413,0,1,1
2473747,0,NA,1
2473977,1,1,0
2474017,0,1,1
2474144,0,0,0
2474159,1,1,1
2474774,1,0,1
2475161,0,0,0
2475226,0,0,0
2475654,0,0,0
2475741,0,1,1
2476045,1,0,1
2476541,0,0,0
2476600,0,0,0
2476615,1,1,1
2477236,0,1,1
2477621,0,0,0
2477674,0,1,1
2477903,1,0,1
2478135,0,0,0
2478881,1,0,1
2479550,0,0,0
2480133,1,1,0
2480204,0,0,NA
2480369,1,0,1
2480497,1,1,0
2480952,1,0,1
2481043,1,1,1
2481599,1,0,0
2482189,0,1,1
2482991,0,0,1
2483446,0,1,1
2484151,0,1,1
2484399,0,1,1
2485840,1,1,1
2486476,1,1,1
2486634,1,1,1
2486686,1,1,0
2487169,1,1,0
2487253,0,1,1
2487385,0,0,0
2487578,0,0,0
2487594,0,0,0
2488032,0,0,0
2488079,0,1,1
2488259,0,1,1
2488572,0,0,1
2488964,0,0,0
2488975,0,0,1
2489001,0,0,0
2489911,0,0,0
2490132,1,1,0
2490227,0,1,0
2490940,0,0,0
2491232,0,0,0
2491685,0,0,0
2491811,1,0,0
2491928,1,1,0
2492213,0,0,0
2492445,0,0,0
2492547,0,0,0
2493143,0,0,0
2494446,0,0,0
2494560,1,1,0
2494799,0,1,0
2494847,0,0,0
2495498,0,0,0
2495547,1,1,1
2495615,0,0,0
2495709,0,0,0
2495801,1,1,1
2496021,0,0,0
2496355,0,1,0
2496357,0,1,1
2496358,0,0,0
2496366,0,1,1
2497055,1,1,0
2497331,1,0,0
2497890,0,1,1
2498126,1,1,0
2498270,1,1,1
2498508,0,0,0
2498550,0,1,1
2498577,0,1,1
2498649,0,0,0
2499262,1,0,1
2499299,0,0,0
2499480,1,0,0
2499488,0,1,1
2499570,1,1,0
2499753,0,0,NA
2499816,1,0,1
2499851,0,1,0
2499982,0,1,1
2500087,0,0,0
2500116,0,1,1
2500193,1,0,1
2500363,1,1,0
2500469,1,0,0
2500549,1,1,0
2500559,0,1,NA
2501225,1,1,1
2501626,0,0,0
2501788,0,0,0
2501790,1,1,1
2501811,NA,0,0
2502199,0,0,1
2502413,0,0,0
2502715,0,0,0
2503042,0,0,0
2503330,0,1,1
2503533,0,0,0
2504020,1,1,0
2504129,0,1,1
2504538,0,0,0
2504561,0,1,0
2504733,0,0,0
2504761,0,0,0
2504977,0,0,0
2505006,0,1,1
2505189,0,0,0
2505511,1,1,1
2506223,0,0,0
2506404,1,0,1
2506456,0,1,1
2506838,0,0,0
2507105,1,1,0
2507241,0,0,0
2507724,1,1,1
2507864,0,0,0
2508170,0,1,1
2508337,0,0,0
